"Tipo_Aloxamento";"Ano";"Numero_Establecementos";"Area";"Area.1"
"7282";NA;"2009";NA;NA;NA
"7283";NA;"2010";NA;NA;NA
"7284";NA;"2011";NA;NA;NA
"7285";NA;"2012";0;NA;NA
"7286";NA;"2013";0;NA;NA
"7287";NA;"2017";0;NA;NA
"7288";NA;"2018";0;NA;NA
"7289";NA;"2019";0;NA;NA
"7290";NA;"2020";0;NA;NA
"7291";NA;"2021";0;NA;NA
"7292";NA;"2022";1;NA;NA
"7293";"Turismo rural";NA;NA;NA;NA
"7294";NA;"2003";1;NA;NA
"7295";NA;"2004";1;NA;NA
"7296";NA;"2005";1;NA;NA
"7297";NA;"2006";1;NA;NA
"7298";NA;"2007";1;NA;NA
"7299";NA;"2008";1;NA;NA
"7300";NA;"2009";1;NA;NA
"7301";NA;"2010";1;NA;NA
"7302";NA;"2011";1;NA;NA
"7303";NA;"2012";1;NA;NA
"7304";NA;"2013";1;NA;NA
"7305";NA;"2017";1;NA;NA
"7306";NA;"2018";1;NA;NA
"7307";NA;"2019";1;NA;NA
"7308";NA;"2020";1;NA;NA
"7309";NA;"2021";1;NA;NA
"7310";NA;"2022";1;NA;NA
"7311";"Campamentos de turismo";NA;NA;NA;NA
"7312";NA;"2003";2;NA;NA
"7313";NA;"2004";2;NA;NA
"7314";NA;"2005";2;NA;NA
"7315";NA;"2006";2;NA;NA
"7316";NA;"2007";2;NA;NA
"7317";NA;"2008";2;NA;NA
"7318";NA;"2009";2;NA;NA
"7319";NA;"2010";2;NA;NA
"7320";NA;"2011";2;NA;NA
"7321";NA;"2012";2;NA;NA
"7322";NA;"2013";2;NA;NA
"7323";NA;"2017";2;NA;NA
"7324";NA;"2018";2;NA;NA
"7325";NA;"2019";2;NA;NA
"7326";NA;"2020";2;NA;NA
"7327";NA;"2021";2;NA;NA
"7328";NA;"2022";2;NA;NA
"7329";"Apartamentos turísticos";NA;NA;NA;NA
"7330";NA;"2003";0;NA;NA
"7331";NA;"2004";0;NA;NA
"7332";NA;"2005";0;NA;NA
"7333";NA;"2006";0;NA;NA
"7334";NA;"2007";0;NA;NA
"7335";NA;"2008";0;NA;NA
"7336";NA;"2009";0;NA;NA
"7337";NA;"2010";0;NA;NA
"7338";NA;"2011";0;NA;NA
"7339";NA;"2012";0;NA;NA
"7340";NA;"2013";0;NA;NA
"7341";NA;"2017";0;NA;NA
"7342";NA;"2018";0;NA;NA
"7343";NA;"2019";0;NA;NA
"7344";NA;"2020";0;NA;NA
"7345";NA;"2021";0;NA;NA
"7346";NA;"2022";2;NA;NA
"7347";"Vivendas turísticas";NA;NA;NA;NA
"7348";NA;"2003";NA;NA;NA
"7349";NA;"2004";NA;NA;NA
"7350";NA;"2005";NA;NA;NA
"7351";NA;"2006";NA;NA;NA
"7352";NA;"2007";NA;NA;NA
"7353";NA;"2008";NA;NA;NA
"7354";NA;"2009";NA;NA;NA
"7355";NA;"2010";NA;NA;NA
"7356";NA;"2011";NA;NA;NA
"7357";NA;"2012";NA;NA;NA
"7358";NA;"2013";NA;NA;NA
"7359";NA;"2017";0;NA;NA
"7360";NA;"2018";0;NA;NA
"7361";NA;"2019";0;NA;NA
"7362";NA;"2020";0;NA;NA
"7363";NA;"2021";0;NA;NA
"7364";NA;"2022";0;NA;NA
"7365";"Vivendas de uso turístico";NA;NA;NA;NA
"7366";NA;"2003";0;NA;NA
"7367";NA;"2004";0;NA;NA
"7368";NA;"2005";0;NA;NA
"7369";NA;"2006";0;NA;NA
"7370";NA;"2007";0;NA;NA
"7371";NA;"2008";0;NA;NA
"7372";NA;"2009";0;NA;NA
"7373";NA;"2010";0;NA;NA
"7374";NA;"2011";0;NA;NA
"7375";NA;"2012";0;NA;NA
"7376";NA;"2013";0;NA;NA
"7377";NA;"2017";0;NA;NA
"7378";NA;"2018";17;NA;NA
"7379";NA;"2019";17;NA;NA
"7380";NA;"2020";24;NA;NA
"7381";NA;"2021";28;NA;NA
"7382";NA;"2022";40;NA;NA
"7383";"15070,\Pontes de García Rodríguez, As\\",,,,\"";NA;NA;NA;NA
"7384";"Hoteis";NA;NA;NA;NA
"7385";NA;"2003";0;"AS PONTES";15070
"7386";NA;"2004";0;NA;NA
"7387";NA;"2005";0;NA;NA
"7388";NA;"2006";0;NA;NA
"7389";NA;"2007";0;NA;NA
"7390";NA;"2008";1;NA;NA
"7391";NA;"2009";1;NA;NA
"7392";NA;"2010";1;NA;NA
"7393";NA;"2011";1;NA;NA
"7394";NA;"2012";1;NA;NA
"7395";NA;"2013";1;NA;NA
"7396";NA;"2017";1;NA;NA
"7397";NA;"2018";1;NA;NA
"7398";NA;"2019";1;NA;NA
"7399";NA;"2020";1;NA;NA
"7400";NA;"2021";1;NA;NA
"7401";NA;"2022";1;NA;NA
"7402";"Pensións";NA;NA;NA;NA
"7403";NA;"2003";NA;NA;NA
"7404";NA;"2004";NA;NA;NA
"7405";NA;"2005";NA;NA;NA
"7406";NA;"2006";NA;NA;NA
"7407";NA;"2007";NA;NA;NA
"7408";NA;"2008";NA;NA;NA
"7409";NA;"2009";4;NA;NA
"7410";NA;"2010";4;NA;NA
"7411";NA;"2011";4;NA;NA
"7412";NA;"2012";4;NA;NA
"7413";NA;"2013";4;NA;NA
"7414";NA;"2017";4;NA;NA
"7415";NA;"2018";4;NA;NA
"7416";NA;"2019";4;NA;NA
"7417";NA;"2020";4;NA;NA
"7418";NA;"2021";4;NA;NA
"7419";NA;"2022";4;NA;NA
"7420";"Albergues turísticos";NA;NA;NA;NA
"7421";NA;"2003";NA;NA;NA
"7422";NA;"2004";NA;NA;NA
"7423";NA;"2005";NA;NA;NA
"7424";NA;"2006";NA;NA;NA
"7425";NA;"2007";NA;NA;NA
"7426";NA;"2008";NA;NA;NA
"7427";NA;"2009";NA;NA;NA
"7428";NA;"2010";NA;NA;NA
"7429";NA;"2011";NA;NA;NA
"7430";NA;"2012";0;NA;NA
"7431";NA;"2013";0;NA;NA
"7432";NA;"2017";0;NA;NA
"7433";NA;"2018";0;NA;NA
"7434";NA;"2019";0;NA;NA
"7435";NA;"2020";0;NA;NA
"7436";NA;"2021";0;NA;NA
"7437";NA;"2022";0;NA;NA
"7438";"Turismo rural";NA;NA;NA;NA
"7439";NA;"2003";1;NA;NA
"7440";NA;"2004";1;NA;NA
"7441";NA;"2005";1;NA;NA
"7442";NA;"2006";1;NA;NA
"7443";NA;"2007";1;NA;NA
"7444";NA;"2008";1;NA;NA
"7445";NA;"2009";1;NA;NA
"7446";NA;"2010";1;NA;NA
"7447";NA;"2011";1;NA;NA
"7448";NA;"2012";1;NA;NA
"7449";NA;"2013";1;NA;NA
"7450";NA;"2017";0;NA;NA
"7451";NA;"2018";0;NA;NA
"7452";NA;"2019";0;NA;NA
"7453";NA;"2020";0;NA;NA
"7454";NA;"2021";0;NA;NA
"7455";NA;"2022";0;NA;NA
"7456";"Campamentos de turismo";NA;NA;NA;NA
"7457";NA;"2003";0;NA;NA
"7458";NA;"2004";0;NA;NA
"7459";NA;"2005";0;NA;NA
"7460";NA;"2006";0;NA;NA
"7461";NA;"2007";0;NA;NA
"7462";NA;"2008";0;NA;NA
"7463";NA;"2009";0;NA;NA
"7464";NA;"2010";0;NA;NA
"7465";NA;"2011";0;NA;NA
"7466";NA;"2012";0;NA;NA
"7467";NA;"2013";0;NA;NA
"7468";NA;"2017";0;NA;NA
"7469";NA;"2018";0;NA;NA
"7470";NA;"2019";0;NA;NA
"7471";NA;"2020";0;NA;NA
"7472";NA;"2021";0;NA;NA
"7473";NA;"2022";0;NA;NA
"7474";"Apartamentos turísticos";NA;NA;NA;NA
"7475";NA;"2003";0;NA;NA
"7476";NA;"2004";0;NA;NA
"7477";NA;"2005";0;NA;NA
"7478";NA;"2006";0;NA;NA
"7479";NA;"2007";0;NA;NA
"7480";NA;"2008";0;NA;NA
"7481";NA;"2009";0;NA;NA
"7482";NA;"2010";0;NA;NA
"7483";NA;"2011";0;NA;NA
"7484";NA;"2012";0;NA;NA
"7485";NA;"2013";0;NA;NA
"7486";NA;"2017";0;NA;NA
"7487";NA;"2018";0;NA;NA
"7488";NA;"2019";0;NA;NA
"7489";NA;"2020";0;NA;NA
"7490";NA;"2021";0;NA;NA
"7491";NA;"2022";0;NA;NA
"7492";"Vivendas turísticas";NA;NA;NA;NA
"7493";NA;"2003";NA;NA;NA
"7494";NA;"2004";NA;NA;NA
"7495";NA;"2005";NA;NA;NA
"7496";NA;"2006";NA;NA;NA
"7497";NA;"2007";NA;NA;NA
"7498";NA;"2008";NA;NA;NA
"7499";NA;"2009";NA;NA;NA
"7500";NA;"2010";NA;NA;NA
"7501";NA;"2011";NA;NA;NA
"7502";NA;"2012";NA;NA;NA
"7503";NA;"2013";NA;NA;NA
"7504";NA;"2017";0;NA;NA
"7505";NA;"2018";0;NA;NA
"7506";NA;"2019";0;NA;NA
"7507";NA;"2020";0;NA;NA
"7508";NA;"2021";0;NA;NA
"7509";NA;"2022";0;NA;NA
"7510";"Vivendas de uso turístico";NA;NA;NA;NA
"7511";NA;"2003";0;NA;NA
"7512";NA;"2004";0;NA;NA
"7513";NA;"2005";0;NA;NA
"7514";NA;"2006";0;NA;NA
"7515";NA;"2007";0;NA;NA
"7516";NA;"2008";0;NA;NA
"7517";NA;"2009";0;NA;NA
"7518";NA;"2010";0;NA;NA
"7519";NA;"2011";0;NA;NA
"7520";NA;"2012";0;NA;NA
"7521";NA;"2013";0;NA;NA
"7522";NA;"2017";0;NA;NA
"7523";NA;"2018";1;NA;NA
"7524";NA;"2019";1;NA;NA
"7525";NA;"2020";1;NA;NA
"7526";NA;"2021";1;NA;NA
"7527";NA;"2022";1;NA;NA
"7528";"1508";"Ferrol";NA;NA;NA
"7529";"Hoteis";NA;NA;NA;NA
"7530";NA;"2003";9;"FERROL";1508
"7531";NA;"2004";11;NA;NA
"7532";NA;"2005";16;NA;NA
"7533";NA;"2006";20;NA;NA
"7534";NA;"2007";21;NA;NA
"7535";NA;"2008";22;NA;NA
"7536";NA;"2009";22;NA;NA
"7537";NA;"2010";22;NA;NA
"7538";NA;"2011";22;NA;NA
"7539";NA;"2012";21;NA;NA
"7540";NA;"2013";21;NA;NA
"7541";NA;"2017";20;NA;NA
"7542";NA;"2018";20;NA;NA
"7543";NA;"2019";21;NA;NA
"7544";NA;"2020";23;NA;NA
"7545";NA;"2021";23;NA;NA
"7546";NA;"2022";22;NA;NA
"7547";"Pensións";NA;NA;NA;NA
"7548";NA;"2003";NA;NA;NA
"7549";NA;"2004";NA;NA;NA
"7550";NA;"2005";NA;NA;NA
"7551";NA;"2006";NA;NA;NA
"7552";NA;"2007";NA;NA;NA
"7553";NA;"2008";NA;NA;NA
"7554";NA;"2009";34;NA;NA
"7555";NA;"2010";35;NA;NA
"7556";NA;"2011";39;NA;NA
"7557";NA;"2012";39;NA;NA
"7558";NA;"2013";38;NA;NA
"7559";NA;"2017";37;NA;NA
"7560";NA;"2018";37;NA;NA
"7561";NA;"2019";36;NA;NA
"7562";NA;"2020";35;NA;NA
"7563";NA;"2021";35;NA;NA
"7564";NA;"2022";35;NA;NA
"7565";"Albergues turísticos";NA;NA;NA;NA
"7566";NA;"2003";NA;NA;NA
"7567";NA;"2004";NA;NA;NA
"7568";NA;"2005";NA;NA;NA
"7569";NA;"2006";NA;NA;NA
"7570";NA;"2007";NA;NA;NA
"7571";NA;"2008";NA;NA;NA
"7572";NA;"2009";NA;NA;NA
"7573";NA;"2010";NA;NA;NA
"7574";NA;"2011";NA;NA;NA
"7575";NA;"2012";0;NA;NA
"7576";NA;"2013";0;NA;NA
"7577";NA;"2017";4;NA;NA
"7578";NA;"2018";4;NA;NA
"7579";NA;"2019";5;NA;NA
"7580";NA;"2020";5;NA;NA
"7581";NA;"2021";5;NA;NA
"7582";NA;"2022";5;NA;NA
"7583";"Turismo rural";NA;NA;NA;NA
"7584";NA;"2003";5;NA;NA
"7585";NA;"2004";5;NA;NA
"7586";NA;"2005";5;NA;NA
"7587";NA;"2006";6;NA;NA
"7588";NA;"2007";8;NA;NA
"7589";NA;"2008";9;NA;NA
"7590";NA;"2009";9;NA;NA
"7591";NA;"2010";9;NA;NA
"7592";NA;"2011";9;NA;NA
"7593";NA;"2012";9;NA;NA
"7594";NA;"2013";9;NA;NA
"7595";NA;"2017";8;NA;NA
"7596";NA;"2018";8;NA;NA
"7597";NA;"2019";8;NA;NA
"7598";NA;"2020";8;NA;NA
"7599";NA;"2021";8;NA;NA
"7600";NA;"2022";8;NA;NA
"7601";"Campamentos de turismo";NA;NA;NA;NA
"7602";NA;"2003";6;NA;NA
"7603";NA;"2004";6;NA;NA
"7604";NA;"2005";6;NA;NA
"7605";NA;"2006";7;NA;NA
"7606";NA;"2007";7;NA;NA
"7607";NA;"2008";7;NA;NA
"7608";NA;"2009";7;NA;NA
"7609";NA;"2010";7;NA;NA
"7610";NA;"2011";7;NA;NA
"7611";NA;"2012";7;NA;NA
"7612";NA;"2013";7;NA;NA
"7613";NA;"2017";7;NA;NA
"7614";NA;"2018";7;NA;NA
"7615";NA;"2019";7;NA;NA
"7616";NA;"2020";7;NA;NA
"7617";NA;"2021";7;NA;NA
"7618";NA;"2022";8;NA;NA
"7619";"Apartamentos turísticos";NA;NA;NA;NA
"7620";NA;"2003";0;NA;NA
"7621";NA;"2004";0;NA;NA
"7622";NA;"2005";0;NA;NA
"7623";NA;"2006";1;NA;NA
"7624";NA;"2007";1;NA;NA
"7625";NA;"2008";1;NA;NA
"7626";NA;"2009";1;NA;NA
"7627";NA;"2010";1;NA;NA
"7628";NA;"2011";1;NA;NA
"7629";NA;"2012";1;NA;NA
"7630";NA;"2013";1;NA;NA
"7631";NA;"2017";1;NA;NA
"7632";NA;"2018";3;NA;NA
"7633";NA;"2019";3;NA;NA
"7634";NA;"2020";3;NA;NA
"7635";NA;"2021";3;NA;NA
"7636";NA;"2022";3;NA;NA
"7637";"Vivendas turísticas";NA;NA;NA;NA
"7638";NA;"2003";NA;NA;NA
"7639";NA;"2004";NA;NA;NA
"7640";NA;"2005";NA;NA;NA
"7641";NA;"2006";NA;NA;NA
"7642";NA;"2007";NA;NA;NA
"7643";NA;"2008";NA;NA;NA
"7644";NA;"2009";NA;NA;NA
"7645";NA;"2010";NA;NA;NA
"7646";NA;"2011";NA;NA;NA
"7647";NA;"2012";NA;NA;NA
"7648";NA;"2013";NA;NA;NA
"7649";NA;"2017";7;NA;NA
"7650";NA;"2018";8;NA;NA
"7651";NA;"2019";7;NA;NA
"7652";NA;"2020";5;NA;NA
"7653";NA;"2021";5;NA;NA
"7654";NA;"2022";5;NA;NA
"7655";"Vivendas de uso turístico";NA;NA;NA;NA
"7656";NA;"2003";0;NA;NA
"7657";NA;"2004";0;NA;NA
"7658";NA;"2005";0;NA;NA
"7659";NA;"2006";0;NA;NA
"7660";NA;"2007";0;NA;NA
"7661";NA;"2008";0;NA;NA
"7662";NA;"2009";0;NA;NA
"7663";NA;"2010";0;NA;NA
"7664";NA;"2011";0;NA;NA
"7665";NA;"2012";0;NA;NA
"7666";NA;"2013";0;NA;NA
"7667";NA;"2017";0;NA;NA
"7668";NA;"2018";87;NA;NA
"7669";NA;"2019";155;NA;NA
"7670";NA;"2020";200;NA;NA
"7671";NA;"2021";267;NA;NA
"7672";NA;"2022";329;NA;NA
"7673";"15004";"Ares";NA;NA;NA
"7674";"Hoteis";NA;NA;NA;NA
"7675";NA;"2003";0;"ARES";15004
"7676";NA;"2004";0;NA;NA
"7677";NA;"2005";0;NA;NA
"7678";NA;"2006";0;NA;NA
"7679";NA;"2007";0;NA;NA
"7680";NA;"2008";0;NA;NA
"7681";NA;"2009";0;NA;NA
"7682";NA;"2010";0;NA;NA
"7683";NA;"2011";0;NA;NA
"7684";NA;"2012";0;NA;NA
"7685";NA;"2013";0;NA;NA
"7686";NA;"2017";1;NA;NA
"7687";NA;"2018";1;NA;NA
"7688";NA;"2019";1;NA;NA
"7689";NA;"2020";1;NA;NA
"7690";NA;"2021";1;NA;NA
"7691";NA;"2022";0;NA;NA
"7692";"Pensións";NA;NA;NA;NA
"7693";NA;"2003";NA;NA;NA
"7694";NA;"2004";NA;NA;NA
"7695";NA;"2005";NA;NA;NA
"7696";NA;"2006";NA;NA;NA
"7697";NA;"2007";NA;NA;NA
"7698";NA;"2008";NA;NA;NA
"7699";NA;"2009";1;NA;NA
"7700";NA;"2010";1;NA;NA
"7701";NA;"2011";1;NA;NA
"7702";NA;"2012";1;NA;NA
"7703";NA;"2013";1;NA;NA
"7704";NA;"2017";1;NA;NA
"7705";NA;"2018";1;NA;NA
"7706";NA;"2019";1;NA;NA
"7707";NA;"2020";1;NA;NA
"7708";NA;"2021";1;NA;NA
"7709";NA;"2022";1;NA;NA
"7710";"Albergues turísticos";NA;NA;NA;NA
"7711";NA;"2003";NA;NA;NA
"7712";NA;"2004";NA;NA;NA
"7713";NA;"2005";NA;NA;NA
"7714";NA;"2006";NA;NA;NA
"7715";NA;"2007";NA;NA;NA
"7716";NA;"2008";NA;NA;NA
"7717";NA;"2009";NA;NA;NA
"7718";NA;"2010";NA;NA;NA
"7719";NA;"2011";NA;NA;NA
"7720";NA;"2012";0;NA;NA
"7721";NA;"2013";0;NA;NA
"7722";NA;"2017";0;NA;NA
"7723";NA;"2018";0;NA;NA
"7724";NA;"2019";0;NA;NA
"7725";NA;"2020";0;NA;NA
"7726";NA;"2021";0;NA;NA
"7727";NA;"2022";0;NA;NA
"7728";"Turismo rural";NA;NA;NA;NA
"7729";NA;"2003";0;NA;NA
"7730";NA;"2004";0;NA;NA
"7731";NA;"2005";0;NA;NA
"7732";NA;"2006";0;NA;NA
"7733";NA;"2007";0;NA;NA
"7734";NA;"2008";0;NA;NA
"7735";NA;"2009";0;NA;NA
"7736";NA;"2010";0;NA;NA
"7737";NA;"2011";0;NA;NA
"7738";NA;"2012";0;NA;NA
"7739";NA;"2013";0;NA;NA
"7740";NA;"2017";0;NA;NA
"7741";NA;"2018";0;NA;NA
"7742";NA;"2019";0;NA;NA
"7743";NA;"2020";0;NA;NA
"7744";NA;"2021";0;NA;NA
"7745";NA;"2022";0;NA;NA
"7746";"Campamentos de turismo";NA;NA;NA;NA
"7747";NA;"2003";2;NA;NA
"7748";NA;"2004";2;NA;NA
"7749";NA;"2005";2;NA;NA
"7750";NA;"2006";2;NA;NA
"7751";NA;"2007";2;NA;NA
"7752";NA;"2008";2;NA;NA
"7753";NA;"2009";2;NA;NA
"7754";NA;"2010";2;NA;NA
"7755";NA;"2011";2;NA;NA
"7756";NA;"2012";2;NA;NA
"7757";NA;"2013";2;NA;NA
"7758";NA;"2017";2;NA;NA
"7759";NA;"2018";2;NA;NA
"7760";NA;"2019";2;NA;NA
"7761";NA;"2020";2;NA;NA
"7762";NA;"2021";2;NA;NA
"7763";NA;"2022";2;NA;NA
"7764";"Apartamentos turísticos";NA;NA;NA;NA
"7765";NA;"2003";0;NA;NA
"7766";NA;"2004";0;NA;NA
"7767";NA;"2005";0;NA;NA
"7768";NA;"2006";0;NA;NA
"7769";NA;"2007";0;NA;NA
"7770";NA;"2008";0;NA;NA
"7771";NA;"2009";0;NA;NA
"7772";NA;"2010";0;NA;NA
"7773";NA;"2011";0;NA;NA
"7774";NA;"2012";0;NA;NA
"7775";NA;"2013";0;NA;NA
"7776";NA;"2017";0;NA;NA
"7777";NA;"2018";0;NA;NA
"7778";NA;"2019";0;NA;NA
"7779";NA;"2020";0;NA;NA
"7780";NA;"2021";0;NA;NA
"7781";NA;"2022";0;NA;NA
"7782";"Vivendas turísticas";NA;NA;NA;NA
"7783";NA;"2003";NA;NA;NA
"7784";NA;"2004";NA;NA;NA
"7785";NA;"2005";NA;NA;NA
"7786";NA;"2006";NA;NA;NA
"7787";NA;"2007";NA;NA;NA
"7788";NA;"2008";NA;NA;NA
"7789";NA;"2009";NA;NA;NA
"7790";NA;"2010";NA;NA;NA
"7791";NA;"2011";NA;NA;NA
"7792";NA;"2012";NA;NA;NA
"7793";NA;"2013";NA;NA;NA
"7794";NA;"2017";0;NA;NA
"7795";NA;"2018";0;NA;NA
"7796";NA;"2019";0;NA;NA
"7797";NA;"2020";0;NA;NA
"7798";NA;"2021";0;NA;NA
"7799";NA;"2022";0;NA;NA
"7800";"Vivendas de uso turístico";NA;NA;NA;NA
"7801";NA;"2003";0;NA;NA
"7802";NA;"2004";0;NA;NA
"7803";NA;"2005";0;NA;NA
"7804";NA;"2006";0;NA;NA
"7805";NA;"2007";0;NA;NA
"7806";NA;"2008";0;NA;NA
"7807";NA;"2009";0;NA;NA
"7808";NA;"2010";0;NA;NA
"7809";NA;"2011";0;NA;NA
"7810";NA;"2012";0;NA;NA
"7811";NA;"2013";0;NA;NA
"7812";NA;"2017";0;NA;NA
"7813";NA;"2018";14;NA;NA
"7814";NA;"2019";20;NA;NA
"7815";NA;"2020";24;NA;NA
"7816";NA;"2021";29;NA;NA
"7817";NA;"2022";30;NA;NA
"7818";"15022";"Cedeira";NA;NA;NA
"7819";"Hoteis";NA;NA;NA;NA
"7820";NA;"2003";0;"CEDEIRA";15022
"7821";NA;"2004";0;NA;NA
"7822";NA;"2005";0;NA;NA
"7823";NA;"2006";0;NA;NA
"7824";NA;"2007";1;NA;NA
"7825";NA;"2008";1;NA;NA
"7826";NA;"2009";1;NA;NA
"7827";NA;"2010";1;NA;NA
"7828";NA;"2011";1;NA;NA
"7829";NA;"2012";1;NA;NA
"7830";NA;"2013";1;NA;NA
"7831";NA;"2017";1;NA;NA
"7832";NA;"2018";1;NA;NA
"7833";NA;"2019";1;NA;NA
"7834";NA;"2020";1;NA;NA
"7835";NA;"2021";1;NA;NA
"7836";NA;"2022";1;NA;NA
"7837";"Pensións";NA;NA;NA;NA
"7838";NA;"2003";NA;NA;NA
"7839";NA;"2004";NA;NA;NA
"7840";NA;"2005";NA;NA;NA
"7841";NA;"2006";NA;NA;NA
"7842";NA;"2007";NA;NA;NA
"7843";NA;"2008";NA;NA;NA
"7844";NA;"2009";5;NA;NA
"7845";NA;"2010";5;NA;NA
"7846";NA;"2011";6;NA;NA
"7847";NA;"2012";6;NA;NA
"7848";NA;"2013";6;NA;NA
"7849";NA;"2017";5;NA;NA
"7850";NA;"2018";5;NA;NA
"7851";NA;"2019";5;NA;NA
"7852";NA;"2020";4;NA;NA
"7853";NA;"2021";4;NA;NA
"7854";NA;"2022";4;NA;NA
"7855";"Albergues turísticos";NA;NA;NA;NA
"7856";NA;"2003";NA;NA;NA
"7857";NA;"2004";NA;NA;NA
"7858";NA;"2005";NA;NA;NA
"7859";NA;"2006";NA;NA;NA
"7860";NA;"2007";NA;NA;NA
"7861";NA;"2008";NA;NA;NA
"7862";NA;"2009";NA;NA;NA
"7863";NA;"2010";NA;NA;NA
"7864";NA;"2011";NA;NA;NA
"7865";NA;"2012";0;NA;NA
"7866";NA;"2013";0;NA;NA
"7867";NA;"2017";0;NA;NA
"7868";NA;"2018";0;NA;NA
"7869";NA;"2019";0;NA;NA
"7870";NA;"2020";0;NA;NA
"7871";NA;"2021";0;NA;NA
"7872";NA;"2022";0;NA;NA
"7873";"Turismo rural";NA;NA;NA;NA
"7874";NA;"2003";2;NA;NA
"7875";NA;"2004";2;NA;NA
"7876";NA;"2005";2;NA;NA
"7877";NA;"2006";3;NA;NA
"7878";NA;"2007";3;NA;NA
"7879";NA;"2008";3;NA;NA
"7880";NA;"2009";3;NA;NA
"7881";NA;"2010";3;NA;NA
"7882";NA;"2011";3;NA;NA
"7883";NA;"2012";3;NA;NA
"7884";NA;"2013";3;NA;NA
"7885";NA;"2017";3;NA;NA
"7886";NA;"2018";3;NA;NA
"7887";NA;"2019";3;NA;NA
"7888";NA;"2020";3;NA;NA
"7889";NA;"2021";3;NA;NA
"7890";NA;"2022";3;NA;NA
"7891";"Campamentos de turismo";NA;NA;NA;NA
"7892";NA;"2003";0;NA;NA
"7893";NA;"2004";0;NA;NA
"7894";NA;"2005";0;NA;NA
"7895";NA;"2006";0;NA;NA
"7896";NA;"2007";0;NA;NA
"7897";NA;"2008";0;NA;NA
"7898";NA;"2009";0;NA;NA
"7899";NA;"2010";0;NA;NA
"7900";NA;"2011";0;NA;NA
"7901";NA;"2012";0;NA;NA
"7902";NA;"2013";0;NA;NA
"7903";NA;"2017";0;NA;NA
"7904";NA;"2018";0;NA;NA
"7905";NA;"2019";0;NA;NA
"7906";NA;"2020";0;NA;NA
"7907";NA;"2021";0;NA;NA
"7908";NA;"2022";0;NA;NA
"7909";"Apartamentos turísticos";NA;NA;NA;NA
"7910";NA;"2003";0;NA;NA
"7911";NA;"2004";0;NA;NA
"7912";NA;"2005";0;NA;NA
"7913";NA;"2006";1;NA;NA
"7914";NA;"2007";1;NA;NA
"7915";NA;"2008";1;NA;NA
"7916";NA;"2009";1;NA;NA
"7917";NA;"2010";1;NA;NA
"7918";NA;"2011";1;NA;NA
"7919";NA;"2012";1;NA;NA
"7920";NA;"2013";1;NA;NA
"7921";NA;"2017";1;NA;NA
"7922";NA;"2018";3;NA;NA
"7923";NA;"2019";3;NA;NA
"7924";NA;"2020";3;NA;NA
"7925";NA;"2021";3;NA;NA
"7926";NA;"2022";2;NA;NA
"7927";"Vivendas turísticas";NA;NA;NA;NA
"7928";NA;"2003";NA;NA;NA
"7929";NA;"2004";NA;NA;NA
"7930";NA;"2005";NA;NA;NA
"7931";NA;"2006";NA;NA;NA
"7932";NA;"2007";NA;NA;NA
"7933";NA;"2008";NA;NA;NA
"7934";NA;"2009";NA;NA;NA
"7935";NA;"2010";NA;NA;NA
"7936";NA;"2011";NA;NA;NA
"7937";NA;"2012";NA;NA;NA
"7938";NA;"2013";NA;NA;NA
"7939";NA;"2017";0;NA;NA
"7940";NA;"2018";1;NA;NA
"7941";NA;"2019";1;NA;NA
"7942";NA;"2020";1;NA;NA
"7943";NA;"2021";1;NA;NA
"7944";NA;"2022";1;NA;NA
"7945";"Vivendas de uso turístico";NA;NA;NA;NA
"7946";NA;"2003";0;NA;NA
"7947";NA;"2004";0;NA;NA
"7948";NA;"2005";0;NA;NA
"7949";NA;"2006";0;NA;NA
"7950";NA;"2007";0;NA;NA
"7951";NA;"2008";0;NA;NA
"7952";NA;"2009";0;NA;NA
"7953";NA;"2010";0;NA;NA
"7954";NA;"2011";0;NA;NA
"7955";NA;"2012";0;NA;NA
"7956";NA;"2013";0;NA;NA
"7957";NA;"2017";0;NA;NA
"7958";NA;"2018";33;NA;NA
"7959";NA;"2019";55;NA;NA
"7960";NA;"2020";74;NA;NA
"7961";NA;"2021";93;NA;NA
"7962";NA;"2022";112;NA;NA
"7963";"15035";"Fene";NA;NA;NA
"7964";"Hoteis";NA;NA;NA;NA
"7965";NA;"2003";0;"FENE";15035
"7966";NA;"2004";0;NA;NA
"7967";NA;"2005";0;NA;NA
"7968";NA;"2006";0;NA;NA
"7969";NA;"2007";0;NA;NA
"7970";NA;"2008";0;NA;NA
"7971";NA;"2009";0;NA;NA
"7972";NA;"2010";0;NA;NA
"7973";NA;"2011";0;NA;NA
"7974";NA;"2012";0;NA;NA
"7975";NA;"2013";0;NA;NA
"7976";NA;"2017";0;NA;NA
"7977";NA;"2018";0;NA;NA
"7978";NA;"2019";0;NA;NA
"7979";NA;"2020";0;NA;NA
"7980";NA;"2021";0;NA;NA
"7981";NA;"2022";0;NA;NA
"7982";"Pensións";NA;NA;NA;NA
"7983";NA;"2003";NA;NA;NA
"7984";NA;"2004";NA;NA;NA
"7985";NA;"2005";NA;NA;NA
"7986";NA;"2006";NA;NA;NA
"7987";NA;"2007";NA;NA;NA
"7988";NA;"2008";NA;NA;NA
"7989";NA;"2009";4;NA;NA
"7990";NA;"2010";4;NA;NA
"7991";NA;"2011";4;NA;NA
"7992";NA;"2012";4;NA;NA
